Timestamp,Temp,Pressure,Humidity
2021-01-03 14:50:51.529,3.22,1024.9544119730897,71.94325750991092
2021-01-03 15:53:57.996,3.13,1025.0037593016139,70.84180414228354
2021-01-03 04:23:55.200,0.62,1025.3784329585644,72.93375798696485
2021-01-03 13:30:07.469,2.61,1025.4996518918276,76.53099840924618
2021-01-03 19:48:34.041,1.45,1025.9796787216358,72.84055820669455
2021-01-03 04:40:19.850,0.54,1025.4705933947223,72.41973400328943
2021-01-03 05:35:45.213,0.2,1025.4588744979312,72.46351993905462
2021-01-03 22:57:29.922,1.15,1026.2645769781102,74.69682123
2021-01-03 18:00:31.965,2.13,1025.4352882163182,71.69939088669456
2021-01-03 20:36:29.609,1.34,1026.1761858449236,73.37853113073383
2021-01-03 13:02:22.598,2.3,1025.5114929553135,76.76557322376947
2021-01-03 21:44:46.092,1.72,1026.1892392483871,73.80177184662892
2021-01-03 22:32:32.816,1.23,1026.336375557203,74.00630625760571
2021-01-03 14:36:56.446,3.2,1024.8704710456702,72.19432398431827
2021-01-03 01:52:42.694,1.73,1025.201868453976,71.99171629375222
2021-01-03 02:16:45.772,1.45,1025.1579904299288,71.88526477801591
2021-01-03 23:14:23.100,1.11,1026.3241368943436,74.77668502249266
2021-01-03 11:11:52.944,0.71,1026.607842304932,76.11873443846218
2021-01-03 09:09:29.009,-0.67,1026.3176503261034,72.21953720624842
2021-01-03 20:21:44.971,1.35,1025.9889476840308,73.67022909697137
2021-01-03 05:41:48.907,0.18,1025.4595028645513,72.47895494339816
2021-01-03 03:57:56.787,0.82,1025.3962613187532,72.64302830834431
2021-01-03 17:09:21.150,2.43,1025.162026841427,71.33102039740447
2021-01-03 13:27:33.933,2.57,1025.4969496464535,76.53356056
2021-01-03 04:17:02.294,0.63,1025.3247009935376,72.49943348478811
2021-01-03 05:43:17.426,0.18,1025.5302771960492,72.45688152656845
2021-01-03 16:33:16.714,2.88,1024.932809,70.72717936850663
2021-01-03 14:07:29.443,2.97,1025.2576340590865,73.82415744910807
2021-01-03 07:29:45.072,-0.33,1025.8883511649858,72.31413769282277
2021-01-03 05:33:39.019,0.22,1025.4580944419968,72.34844242093227
2021-01-03 07:36:00.924,-0.38,1025.890100223755,72.20459144872622
2021-01-03 03:55:34.111,0.81,1025.3389071029333,72.71469506208882
2021-01-03 22:37:18.734,1.21,1026.288204849983,73.94312820908853
2021-01-03 15:04:56.915,3.24,1024.8997867039006,71.66385583713546
2021-01-03 07:10:22.111,-0.24,1025.8626516643214,72.56623859117889
2021-01-03 23:04:48.015,1.1,1026.2313945341548,75.02149172
2021-01-03 03:50:14.769,0.83,1025.3204790538941,72.58809414
2021-01-03 21:45:32.424,1.68,1026.2439834275947,73.78797123536846
2021-01-03 05:43:02.957,0.18,1025.5169771022777,72.46802343530744
2021-01-03 13:18:22.836,2.49,1025.519007259255,76.75545983949063
2021-01-03 01:12:39.177,2.16,1025.1626653124813,73.90665645616407
2021-01-03 02:43:49.130,1.23,1025.2172751369458,72.05196064541208
2021-01-03 16:27:04.058,2.93,1024.9522440998583,70.90505038069928
2021-01-03 19:47:13.687,1.46,1026.0104214736184,72.79671919298833
2021-01-03 02:03:26.713,1.56,1025.1702174246298,71.74882166653971
2021-01-03 22:18:14.561,1.32,1026.1949726418334,74.39858331879766
2021-01-03 19:36:15.276,1.55,1025.9973553281036,72.53569629234073
2021-01-03 05:13:03.682,0.37,1025.4425367126328,72.30498330171639
2021-01-03 14:25:50.161,3.18,1025.1167045133489,72.98933938080157
2021-01-03 04:08:52.116,0.73,1025.3468488847539,72.52444439430869
2021-01-03 04:09:50.785,0.72,1025.4002637915032,72.62977868038904
2021-01-03 01:48:42.254,1.78,1025.172994746332,72.27508086
2021-01-03 05:31:41.545,0.23,1025.4443137478438,72.19863116719075
2021-01-03 06:33:20.012,-0.06,1025.629146749947,72.24757055301227
2021-01-03 18:42:28.406,1.91,1025.677600673159,71.91672594537962
2021-01-03 02:15:13.806,1.46,1025.1174860049123,71.80204736270646
2021-01-03 13:22:49.353,2.54,1025.5433793876098,76.64779268043293
2021-01-03 07:18:30.209,-0.23,1025.8843661296096,72.27233743170996
2021-01-03 15:10:38.188,3.14,1024.6651693762549,70.39317143
2021-01-03 18:45:54.086,1.87,1025.724073945864,71.87404537904055
2021-01-03 23:22:48.996,1.05,1026.3180761824028,74.72688527368942
2021-01-03 01:21:23.491,2.16,1025.1893499050063,73.85630453
2021-01-03 19:48:07.227,1.45,1026.0018780316939,72.83540843432486
2021-01-03 00:58:41.726,2.18,1025.2414135316517,73.91980473
2021-01-03 10:42:49.304,0.26,1026.635938223799,75.14186204333785
2021-01-03 16:57:37.364,2.55,1024.981870325201,70.96523485
2021-01-03 04:27:04.980,0.63,1025.4093240103573,72.81687226103001
2021-01-03 19:59:03.332,1.34,1025.9891281041319,72.33466790363708
2021-01-03 17:33:16.588,2.28,1025.2496214526607,71.56588732615513
2021-01-03 23:17:14.795,1.07,1026.2545950275007,74.86859581512533
2021-01-03 22:21:07.068,1.3,1026.2310250898674,74.21278477
2021-01-03 10:12:00.114,-0.17,1026.4888533417193,74.24720087599087
2021-01-03 07:57:29.443,-0.49,1025.9831985611647,72.08422688318942
2021-01-03 06:46:13.128,-0.12,1025.7246277947138,72.52640204338005
2021-01-03 07:43:18.297,-0.42,1026.038329272034,71.90034959089084
2021-01-03 05:29:38.237,0.24,1025.4351348187745,72.03788673
2021-01-03 17:31:17.851,2.3,1025.311313584774,71.64531499184517
2021-01-03 00:12:51.953,2.29,1025.2314625870529,72.64136055693263
2021-01-03 16:31:26.714,2.91,1025.0161619697228,70.807704
2021-01-03 15:25:29.827,3.25,1024.8412251326329,69.98624651288144
2021-01-03 03:54:34.736,0.82,1025.3030663327386,72.71555446453301
2021-01-03 15:30:49.874,3.24,1024.7525117389791,69.79493285934015
2021-01-03 07:34:20.998,-0.35,1025.8980734071465,72.23966961158972
2021-01-03 18:23:56.669,2.02,1025.6142807946298,72.02655424908224
2021-01-03 16:44:50.137,2.71,1025.0269870219938,70.79781157
2021-01-03 05:07:50.855,0.38,1025.3535243024544,72.50091258613652
2021-01-03 12:38:16.577,1.98,1026.0209309692734,77.03274230983185
2021-01-03 21:20:50.533,1.92,1026.2105644824187,74.95950124697262
2021-01-03 19:03:36.763,1.73,1025.8194660776426,72.05902691847514
2021-01-03 15:44:10.777,3.21,1024.9145715009308,70.63483007
2021-01-03 06:29:18.874,-0.04,1025.5796319233527,72.19336802058136
2021-01-03 00:57:17.737,2.19,1025.307583369265,73.89807210818955
2021-01-03 04:09:33.399,0.72,1025.365097317841,72.61820234849839
2021-01-03 15:55:13.998,3.13,1025.0171223572836,70.89792923653842
2021-01-03 11:27:16.490,0.98,1026.5428392510805,76.46663238949714
2021-01-03 13:04:09.767,2.3,1025.510947536993,76.87251183166254
2021-01-03 11:20:24.900,0.87,1026.6229963036535,76.37289199757227
2021-01-03 01:19:16.052,2.15,1025.1762243696323,73.99550355
2021-01-03 02:14:58.604,1.45,1025.1533939250926,71.81798028
2021-01-03 03:42:43.632,0.86,1025.3054887890553,72.45671665779494
2021-01-03 07:43:59.550,-0.43,1026.043182,71.89373059698511
2021-01-03 21:58:43.805,1.48,1026.2672279549831,73.98812252871332
2021-01-03 03:56:13.940,0.81,1025.3786763795688,72.67071264217876
2021-01-03 01:32:06.530,2.04,1025.2176107147236,73.1190842
2021-01-03 04:12:44.549,0.68,1025.2518922206218,72.55882115457453
2021-01-03 09:19:36.989,-0.64,1026.396352020769,72.29372932991002
2021-01-03 17:20:56.277,2.31,1025.194922416527,71.61252153473596
2021-01-03 15:02:54.423,3.22,1024.878482965638,71.8199952
2021-01-03 10:51:35.031,0.39,1026.608276527516,75.38208324074365
2021-01-03 15:24:57.241,3.24,1024.7926079460822,69.95778716296505
2021-01-03 09:36:56.931,-0.54,1026.3881841259686,73.05321706
2021-01-03 14:01:10.641,2.9,1025.3060205008617,75.64443205202028
2021-01-03 11:21:29.448,0.89,1026.6090369830113,76.39102552154243
2021-01-03 17:20:03.478,2.32,1025.1498486644166,71.58554397231242
2021-01-03 07:13:15.923,-0.24,1025.8579146317916,72.44422456989732
2021-01-03 07:43:41.460,-0.43,1026.038452036536,71.89414625091976
2021-01-03 19:28:18.886,1.6,1026.0171175633163,72.58463132565578
2021-01-03 14:37:13.100,3.21,1024.9504048059828,72.13883787073061
2021-01-03 11:01:47.580,0.54,1026.5928865061085,75.60151383050231
2021-01-03 21:05:57.755,1.42,1026.336438605848,74.53076979238892
2021-01-03 14:48:59.917,3.23,1024.9714562518102,71.88794677135455
2021-01-03 14:59:55.555,3.24,1024.913151982834,71.88835112722458
2021-01-03 11:25:42.249,0.94,1026.5314753107432,76.44566499465235
2021-01-03 00:22:45.395,2.23,1025.2033578518754,72.73189339510775
2021-01-03 17:19:01.216,2.33,1025.176318,71.53575816492813
2021-01-03 13:20:17.270,2.51,1025.5313580429006,76.72961172863927
2021-01-03 04:32:21.690,0.6,1025.4548361938648,72.60262279063613
2021-01-03 14:01:51.919,2.91,1025.2742333232882,75.48312353353309
2021-01-03 21:41:03.097,1.76,1026.133773766134,73.87278011868548
2021-01-03 07:53:47.042,-0.47,1026.0311631452682,72.01295357972954
2021-01-03 03:20:09.368,0.97,1025.286916972273,72.39926310531408
2021-01-03 03:58:36.608,0.8,1025.3436779298836,72.63617111693695
2021-01-03 13:17:26.350,2.48,1025.5062092535443,76.76595170907657
2021-01-03 19:08:18.315,1.7,1025.8699616542308,72.12342277258792
2021-01-03 12:19:51.168,1.76,1026.2404465210022,77.06840073292477
2021-01-03 22:53:33.147,1.16,1026.3663728050033,74.49637764
2021-01-03 04:43:04.216,0.53,1025.4579362422548,72.32925077986432
2021-01-03 18:00:54.403,2.13,1025.4486299930616,71.68819500839825
2021-01-03 09:20:14.749,-0.63,1026.4446508480291,72.30591912537302
2021-01-03 07:31:31.539,-0.34,1025.8974902754496,72.34666635874608
2021-01-03 00:32:04.388,2.2,1025.3116331837077,73.10434297598994
2021-01-03 14:54:50.571,3.23,1024.9270997820959,71.93264104675721
2021-01-03 20:05:21.069,1.3,1025.9957920379823,72.62155806366587
2021-01-03 02:51:17.353,1.18,1025.264120999989,71.90258034230607
2021-01-03 05:57:53.922,0.08,1025.5834082402457,72.14760004683252
2021-01-03 15:33:46.583,3.26,1024.8093921327977,70.13322117853227
2021-01-03 05:10:49.725,0.38,1025.4243185039672,72.43424009060601
2021-01-03 09:15:11.862,-0.64,1026.4053539489537,72.23235510860465
2021-01-03 18:06:42.493,2.1,1025.4901580232138,71.66334128817803
2021-01-03 16:32:39.806,2.9,1024.9763306614104,70.75661361716747
2021-01-03 12:27:35.293,1.86,1026.168965258183,77.12236002201324
2021-01-03 20:25:30.092,1.34,1026.1223788994052,73.59138542622516
2021-01-03 13:44:25.774,2.75,1025.3632815038081,76.51584709376128
